SEP=,
이름,형식,리소스 그룹,위치,구독,태그,리소스 ID,
"AzureBackup_krazeules0910_52776989443269","복원 지점 컬렉션","aia-idn-tm-rg-default1","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-04-26T23:06:43.5710376Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/aia-idn-tm-rg-default1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_krazeules0910_52776989443269"
"AzureBackup_krazeulft0900_52776661747334","복원 지점 컬렉션","aia-idn-tm-rg-default1","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-04-26T23:04:01.455157Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/aia-idn-tm-rg-default1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_krazeulft0900_52776661747334"
"AzureBackup_krazeulmg0900_52777286253777","복원 지점 컬렉션","aia-idn-tm-rg-default1","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-04-26T23:09:00.5100774Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/aia-idn-tm-rg-default1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_krazeulmg0900_52777286253777"
"AzureBackup_krazeulng0900_52778022011527","복원 지점 컬렉션","aia-idn-tm-rg-default1","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-04-26T23:05:56.6301875Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/aia-idn-tm-rg-default1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_krazeulng0900_52778022011527"
"AzureBackup_krazeulng0910_52777209471793","복원 지점 컬렉션","aia-idn-tm-rg-default1","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-04-26T23:02:05.0207737Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/aia-idn-tm-rg-default1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_krazeulng0910_52777209471793"
"AzureBackup_krazeulzk0900_52777622165357","복원 지점 컬렉션","aia-idn-tm-rg-default1","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-04-26T23:08:30.4842658Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/aia-idn-tm-rg-default1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_krazeulzk0900_52777622165357"
"ccoelab01","가상 머신","rg-kr03-krc-n-nonprodsrv01-ccoelab01","Korea Central","KR03","{""CreatedOnDate"":""2022-05-10T14:50:25.2996614Z""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-n-nonprodsrv01-ccoelab01/providers/Microsoft.Compute/virtualMachines/ccoelab01"
"ccoelab01693_z1","일반 네트워크 인터페이스","rg-kr03-krc-n-nonprodsrv01-ccoelab01","Korea Central","KR03","{""CreatedOnDate"":""2022-05-10T14:50:24.5631213Z""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-n-nonprodsrv01-ccoelab01/providers/Microsoft.Network/networkInterfaces/ccoelab01693_z1"
"ccoelab01_OsDisk_1_e8a8969adfe149769654eeea1cc9cc89","디스크","rg-kr03-krc-n-nonprodsrv01-ccoelab01","Korea Central","KR03","{""CreatedOnDate"":""2022-05-10T14:50:25.2996614Z""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/RG-KR03-KRC-N-NONPRODSRV01-CCOELAB01/providers/Microsoft.Compute/disks/ccoelab01_OsDisk_1_e8a8969adfe149769654eeea1cc9cc89"
"ContainerInsights(la-kr03-krc-p-aksanalytics-workspace01)","솔루션","rg-kr03-krc-p-akslog-workspace01","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""ApplicationType"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-p-akslog-workspace01/providers/Microsoft.OperationsManagement/solutions/ContainerInsights(la-kr03-krc-p-aksanalytics-workspace01)"
"ContainerInsights(la-kr03-krs-r-aksanalytics-workspace01)","솔루션","rg-kr03-krs-r-akslog-workspace01","Korea South","KR03","{""CreatedOnDate"":""2022-05-11T04:23:02.5456176Z""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krs-r-akslog-workspace01/providers/Microsoft.OperationsManagement/solutions/ContainerInsights(la-kr03-krs-r-aksanalytics-workspace01)"
"gateway-64a9ecf6a0e44f0399f135c0880fd022","부하 분산 장치","rg-kr03-krc-n-nonprodsrv02-hdinsight01","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-05-25T00:48:00.3256936Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""JaeHo.Kim@aia.com"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-n-nonprodsrv02-hdinsight01/providers/Microsoft.Network/loadBalancers/gateway-64a9ecf6a0e44f0399f135c0880fd022"
"gateway-8b343301dba942098240ef4af6b17d31","부하 분산 장치","rg-kr03-krs-r-drsrv02-hdinsight01","Korea South","KR03","{""Environment"":""DR"",""CostCenter"":""KR013108"",""BusinessOwner"":""Kim, JaeHo(4366)"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""BusinessApplication"":""AIA Korea Graphene"",""ApplicationService"":""AIA Korea Graphene-DR"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""CreatedOnDate"":""2022-05-27T00:26:23.370066Z"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":"""",""AppAdmin"":""Lee, JungSoo(4870)""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krs-r-drsrv02-hdinsight01/providers/Microsoft.Network/loadBalancers/gateway-8b343301dba942098240ef4af6b17d31"
"gateway-c32f2e1263dc41379d8d875ad220c36b","부하 분산 장치","rg-kr03-krc-p-prodsrv02-hdinsight01","Korea Central","KR03","{""Environment"":""PROD"",""CostCenter"":""KR013108"",""CreatedOnDate"":""04/13/2022 07:34:26"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-PROD"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-p-prodsrv02-hdinsight01/providers/Microsoft.Network/loadBalancers/gateway-c32f2e1263dc41379d8d875ad220c36b"
"gateway-internal-64a9ecf6a0e44f0399f135c0880fd022","부하 분산 장치","rg-kr03-krc-n-nonprodsrv02-hdinsight01","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-05-25T00:48:00.3256936Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""JaeHo.Kim@aia.com"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-n-nonprodsrv02-hdinsight01/providers/Microsoft.Network/loadBalancers/gateway-internal-64a9ecf6a0e44f0399f135c0880fd022"
"gateway-internal-8b343301dba942098240ef4af6b17d31","부하 분산 장치","rg-kr03-krs-r-drsrv02-hdinsight01","Korea South","KR03","{""Environment"":""DR"",""CostCenter"":""KR013108"",""BusinessOwner"":""Kim, JaeHo(4366)"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""BusinessApplication"":""AIA Korea Graphene"",""ApplicationService"":""AIA Korea Graphene-DR"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""CreatedOnDate"":""2022-05-27T00:26:23.370066Z"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":"""",""AppAdmin"":""Lee, JungSoo(4870)""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krs-r-drsrv02-hdinsight01/providers/Microsoft.Network/loadBalancers/gateway-internal-8b343301dba942098240ef4af6b17d31"
"gateway-internal-c32f2e1263dc41379d8d875ad220c36b","부하 분산 장치","rg-kr03-krc-p-prodsrv02-hdinsight01","Korea Central","KR03","{""Environment"":""PROD"",""CostCenter"":""KR013108"",""CreatedOnDate"":""04/13/2022 07:34:26"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-PROD"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-p-prodsrv02-hdinsight01/providers/Microsoft.Network/loadBalancers/gateway-internal-c32f2e1263dc41379d8d875ad220c36b"
"GRPHDIDATPSDB01(krazepsdb0900/GRPHDIDATPSDB01)","SQL 데이터베이스","rg-kr03-krc-p-prodsrv02-hdinsight01","Korea Central","KR03","{""Environment"":""PROD"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-04-13T07:29:56.5802703Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-PROD"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-p-prodsrv02-hdinsight01/providers/Microsoft.Sql/servers/krazepsdb0900/databases/GRPHDIDATPSDB01"
"GRPHDIDATRSDB01(krazersdb0900/GRPHDIDATRSDB01)","SQL 데이터베이스","rg-kr03-krs-r-drsrv02-hdinsight01","Korea South","KR03","{""Environment"":""DR"",""CostCenter"":""KR013108"",""BusinessOwner"":""Kim, JaeHo(4366)"",""BusinessApplication"":""AIA Korea Graphene"",""DataClassification"":""Restricted"",""BusinessUnit"":""KR"",""ApplicationService"":""AIA Korea Graphene-DR"",""CreatedOnDate"":""2022-05-27T00:20:05.0036683Z"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""ServerOwner"":""DataCenter Manager"",""BillingRoute"":""KR.DDIP.01"",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""ServerRole"":"""",""AppAdmin"":""Lee, JungSoo(4870)"",""PONumber"":"""",""MSPAdmin"":""Nam, MinWoo(Cloocus)""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krs-r-drsrv02-hdinsight01/providers/Microsoft.Sql/servers/krazersdb0900/databases/GRPHDIDATRSDB01"
"GRPHDIDATUSDB01(krazeusdb0900/GRPHDIDATUSDB01)","SQL 데이터베이스","rg-kr03-krc-n-nonprodsrv02-hdinsight01","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""BusinessUnit"":""KR"",""BusinessOwner"":""Kim, JaeHo(4366)"",""CreatedOnDate"":""2022-05-31T05:06:11.4602038Z"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessApplication"":""AIA Korea Graphene"",""ApplicationService"":""AIA Korea Graphene-UAT"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""PONumber"":"""",""BillingRoute"":""KR.DDIP.01"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-n-nonprodsrv02-hdinsight01/providers/Microsoft.Sql/servers/krazeusdb0900/databases/GRPHDIDATUSDB01"
"headnode-64a9ecf6a0e44f0399f135c0880fd022","부하 분산 장치","rg-kr03-krc-n-nonprodsrv02-hdinsight01","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-05-25T00:48:00.3256936Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""JaeHo.Kim@aia.com"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-n-nonprodsrv02-hdinsight01/providers/Microsoft.Network/loadBalancers/headnode-64a9ecf6a0e44f0399f135c0880fd022"
"headnode-8b343301dba942098240ef4af6b17d31","부하 분산 장치","rg-kr03-krs-r-drsrv02-hdinsight01","Korea South","KR03","{""Environment"":""DR"",""CostCenter"":""KR013108"",""BusinessOwner"":""Kim, JaeHo(4366)"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""CreatedOnDate"":""2022-05-27T00:26:23.370066Z"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""PONumber"":"""",""ServerRole"":"""",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""ApplicationService"":""AIA Korea Graphene-DR"",""ServerOwner"":""DataCenter Manager"",""BusinessApplication"":""AIA Korea Graphene"",""AppAdmin"":""Lee, JungSoo(4870)"",""BillingRoute"":""KR.DDIP.01""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krs-r-drsrv02-hdinsight01/providers/Microsoft.Network/loadBalancers/headnode-8b343301dba942098240ef4af6b17d31"
"headnode-c32f2e1263dc41379d8d875ad220c36b","부하 분산 장치","rg-kr03-krc-p-prodsrv02-hdinsight01","Korea Central","KR03","{""Environment"":""PROD"",""CostCenter"":""KR013108"",""CreatedOnDate"":""04/13/2022 07:34:26"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-PROD"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-p-prodsrv02-hdinsight01/providers/Microsoft.Network/loadBalancers/headnode-c32f2e1263dc41379d8d875ad220c36b"
"ilb-kr03-krc-n-nonprodsrv02-app01","부하 분산 장치","rg-kr03-krc-n-nonprodsrv02-network01","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""ApplicationType"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-n-nonprodsrv02-network01/providers/Microsoft.Network/loadBalancers/ilb-kr03-krc-n-nonprodsrv02-app01"
"ilb-kr03-krc-n-nonprodsrv02-sftp01","부하 분산 장치","rg-kr03-krc-n-nonprodsrv02-network01","Korea Central","KR03","{""Environment"":""UAT"",""CostCenter"":""KR013108"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-UAT"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""ApplicationType"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-n-nonprodsrv02-network01/providers/Microsoft.Network/loadBalancers/ilb-kr03-krc-n-nonprodsrv02-sftp01"
"ilb-kr03-krc-p-prodsrv02-app01","부하 분산 장치","rg-kr03-krc-p-prodsrv02-network02","Korea Central","KR03","{""Environment"":""PROD"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-04-13T06:32:22.2642105Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-PROD"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-p-prodsrv02-network02/providers/Microsoft.Network/loadBalancers/ilb-kr03-krc-p-prodsrv02-app01"
"ilb-kr03-krc-p-prodsrv02-sftp01","부하 분산 장치","rg-kr03-krc-p-prodsrv02-network02","Korea Central","KR03","{""Environment"":""PROD"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-04-13T07:26:42.6555925Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-PROD"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krc-p-prodsrv02-network02/providers/Microsoft.Network/loadBalancers/ilb-kr03-krc-p-prodsrv02-sftp01"
"ilb-kr03-krs-r-drsrv02-app01","부하 분산 장치","rg-kr03-krs-r-drsrv02-network02","Korea South","KR03","{""Environment"":""DR"",""CostCenter"":""KR013108"",""CreatedOnDate"":""2022-05-17T07:12:21.3400395Z"",""BusinessUnit"":""KR"",""DataClassification"":""Restricted"",""MaintenanceWindow"":""2nd Tuesday of Monthly"",""BusinessOwner"":""Kim, JaeHo(4366)"",""ApplicationService"":""AIA Korea Graphene-DR"",""BusinessApplication"":""AIA Korea Graphene"",""BillingRoute"":""KR.DDIP.01"",""ServerOwner"":""DataCenter Manager"",""ServerRole"":"""",""AppMSPName"":""ZATG"",""InfraAdmin"":""Seo, SungHyun(5745)"",""AppAdmin"":""Lee, JungSoo(4870)"",""MSPAdmin"":""Nam, MinWoo(Cloocus)"",""PONumber"":""""}","/subscriptions/a41ad58c-77c6-4ae9-b911-8469ac8a2c3c/resourceGroups/rg-kr03-krs-r-drsrv02-network02/providers/Microsoft.Network/loadBalancers/ilb-kr03-krs-r-drsrv02-app01"
